PING 88.80.187.84 (88.80.187.84) 951(979) bytes of data.
959 bytes from 88.80.187.84: icmp_seq=1 ttl=46 time=62.9 ms
959 bytes from 88.80.187.84: icmp_seq=2 ttl=46 time=83.3 ms
959 bytes from 88.80.187.84: icmp_seq=3 ttl=46 time=72.6 ms
959 bytes from 88.80.187.84: icmp_seq=4 ttl=46 time=71.1 ms
959 bytes from 88.80.187.84: icmp_seq=5 ttl=46 time=68.5 ms
959 bytes from 88.80.187.84: icmp_seq=6 ttl=46 time=114 ms
959 bytes from 88.80.187.84: icmp_seq=7 ttl=46 time=57.7 ms
959 bytes from 88.80.187.84: icmp_seq=8 ttl=46 time=58.8 ms
959 bytes from 88.80.187.84: icmp_seq=9 ttl=46 time=72.4 ms
959 bytes from 88.80.187.84: icmp_seq=10 ttl=46 time=108 ms
959 bytes from 88.80.187.84: icmp_seq=11 ttl=46 time=65.8 ms
959 bytes from 88.80.187.84: icmp_seq=12 ttl=46 time=68.0 ms
959 bytes from 88.80.187.84: icmp_seq=13 ttl=46 time=67.2 ms
959 bytes from 88.80.187.84: icmp_seq=14 ttl=46 time=60.1 ms
959 bytes from 88.80.187.84: icmp_seq=15 ttl=46 time=60.6 ms
959 bytes from 88.80.187.84: icmp_seq=16 ttl=46 time=72.4 ms
959 bytes from 88.80.187.84: icmp_seq=17 ttl=46 time=59.9 ms
959 bytes from 88.80.187.84: icmp_seq=18 ttl=46 time=77.5 ms
959 bytes from 88.80.187.84: icmp_seq=19 ttl=46 time=134 ms
959 bytes from 88.80.187.84: icmp_seq=20 ttl=46 time=93.3 ms
959 bytes from 88.80.187.84: icmp_seq=21 ttl=46 time=139 ms
959 bytes from 88.80.187.84: icmp_seq=22 ttl=46 time=90.3 ms
959 bytes from 88.80.187.84: icmp_seq=23 ttl=46 time=136 ms
959 bytes from 88.80.187.84: icmp_seq=24 ttl=46 time=86.2 ms
959 bytes from 88.80.187.84: icmp_seq=25 ttl=46 time=60.5 ms
959 bytes from 88.80.187.84: icmp_seq=26 ttl=46 time=66.4 ms
959 bytes from 88.80.187.84: icmp_seq=27 ttl=46 time=122 ms
959 bytes from 88.80.187.84: icmp_seq=28 ttl=46 time=80.5 ms
959 bytes from 88.80.187.84: icmp_seq=29 ttl=46 time=117 ms
959 bytes from 88.80.187.84: icmp_seq=30 ttl=46 time=77.9 ms
959 bytes from 88.80.187.84: icmp_seq=31 ttl=46 time=116 ms
959 bytes from 88.80.187.84: icmp_seq=32 ttl=46 time=66.0 ms
959 bytes from 88.80.187.84: icmp_seq=33 ttl=46 time=113 ms
959 bytes from 88.80.187.84: icmp_seq=34 ttl=46 time=75.3 ms
959 bytes from 88.80.187.84: icmp_seq=35 ttl=46 time=190 ms
959 bytes from 88.80.187.84: icmp_seq=36 ttl=46 time=71.7 ms
959 bytes from 88.80.187.84: icmp_seq=37 ttl=46 time=104 ms
959 bytes from 88.80.187.84: icmp_seq=38 ttl=46 time=63.9 ms
959 bytes from 88.80.187.84: icmp_seq=39 ttl=46 time=110 ms
959 bytes from 88.80.187.84: icmp_seq=40 ttl=46 time=140 ms
959 bytes from 88.80.187.84: icmp_seq=41 ttl=46 time=99.9 ms
959 bytes from 88.80.187.84: icmp_seq=42 ttl=46 time=102 ms
959 bytes from 88.80.187.84: icmp_seq=43 ttl=46 time=97.2 ms
959 bytes from 88.80.187.84: icmp_seq=44 ttl=46 time=136 ms
959 bytes from 88.80.187.84: icmp_seq=45 ttl=46 time=94.1 ms
959 bytes from 88.80.187.84: icmp_seq=46 ttl=46 time=63.2 ms
959 bytes from 88.80.187.84: icmp_seq=47 ttl=46 time=89.5 ms
959 bytes from 88.80.187.84: icmp_seq=48 ttl=46 time=131 ms
959 bytes from 88.80.187.84: icmp_seq=49 ttl=46 time=89.7 ms
959 bytes from 88.80.187.84: icmp_seq=50 ttl=46 time=128 ms

--- 88.80.187.84 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49072ms
rtt min/avg/max/mdev = 57.678/91.712/189.564/28.987 ms
